vader_compound,vader_pos,vader_neg,vader_neu,Verified,Type Of Traveller,Seat Type,review_length,Recommended
-0.8031,0.088,0.119,0.793,False,Unknown,Unknown,1200,0
0.9091,0.186,0.032,0.782,True,Couple Leisure,Economy Class,359,1
0.9423,0.353,0.063,0.583,True,Business,Economy Class,225,1
0.8847,0.158,0.0,0.842,True,Solo Leisure,Economy Class,291,1
0.9852,0.237,0.081,0.683,True,Solo Leisure,Economy Class,799,1
-0.9904,0.006,0.114,0.88,True,Solo Leisure,Economy Class,1639,0
-0.9186,0.0,0.131,0.869,True,Couple Leisure,Economy Class,442,0
0.9866,0.222,0.027,0.751,True,Business,Economy Class,835,1
-0.8693,0.099,0.281,0.62,False,Couple Leisure,Economy Class,198,0
0.7107,0.097,0.041,0.862,True,Family Leisure,Economy Class,464,1
0.8762,0.153,0.081,0.766,True,Solo Leisure,Economy Class,636,1
-0.8011,0.012,0.077,0.912,True,Couple Leisure,Economy Class,665,0
-0.7927,0.099,0.2,0.702,True,Family Leisure,Economy Class,283,0
-0.9559,0.0,0.185,0.815,True,Couple Leisure,Economy Class,448,0
-0.9228,0.013,0.067,0.919,True,Family Leisure,Economy Class,1707,0
0.9656,0.202,0.05,0.747,False,Business,Economy Class,715,1
-0.9678,0.046,0.221,0.733,True,Business,Economy Class,534,0
-0.2698,0.033,0.048,0.919,True,Couple Leisure,Economy Class,366,0
-0.0997,0.136,0.147,0.717,False,Solo Leisure,Economy Class,527,0
0.0631,0.079,0.087,0.834,True,Solo Leisure,Economy Class,439,1
-0.9434,0.015,0.251,0.734,True,Solo Leisure,Economy Class,319,0
-0.7789,0.054,0.077,0.869,False,Couple Leisure,Business Class,1522,0
-0.7686,0.026,0.074,0.901,False,Family Leisure,Economy Class,1025,0
-0.2268,0.042,0.055,0.904,True,Business,First Class,292,0
0.9621,0.192,0.042,0.766,True,Family Leisure,Premium Economy,612,1
0.8318,0.117,0.013,0.87,True,Family Leisure,Business Class,542,1
-0.9755,0.029,0.212,0.759,True,Couple Leisure,Economy Class,654,0
-0.9687,0.006,0.077,0.916,False,Solo Leisure,Economy Class,1500,0
-0.9299,0.056,0.272,0.672,False,Family Leisure,Economy Class,273,0
-0.0387,0.03,0.033,0.937,False,Solo Leisure,Economy Class,266,0
-0.9067,0.056,0.088,0.856,True,Family Leisure,Economy Class,1933,0
-0.6967,0.119,0.155,0.726,False,Couple Leisure,Economy Class,543,0
-0.802,0.0,0.124,0.876,True,Solo Leisure,Economy Class,390,0
0.8774,0.052,0.01,0.939,False,Solo Leisure,Economy Class,1380,0
-0.2484,0.131,0.139,0.73,False,Couple Leisure,Economy Class,510,0
0.25,0.101,0.095,0.804,True,Business,Premium Economy,955,0
-0.8688,0.0,0.201,0.799,False,Family Leisure,Economy Class,263,0
0.7971,0.174,0.112,0.714,False,Solo Leisure,Economy Class,613,0
-0.6116,0.055,0.078,0.867,False,Family Leisure,Economy Class,1189,0
-0.9567,0.018,0.209,0.773,True,Family Leisure,Economy Class,370,0
-0.9409,0.0,0.396,0.604,False,Couple Leisure,Economy Class,155,0
-0.8934,0.059,0.171,0.77,True,Business,Economy Class,404,0
0.6237,0.093,0.071,0.836,True,Business,Economy Class,809,0
-0.6899,0.074,0.098,0.828,True,Family Leisure,Economy Class,1293,0
-0.8988,0.023,0.143,0.834,False,Solo Leisure,Premium Economy,491,0
-0.8166,0.079,0.172,0.749,True,Couple Leisure,Economy Class,403,0
0.6,0.101,0.087,0.812,True,Couple Leisure,Economy Class,1697,1
-0.6524,0.023,0.035,0.942,True,Solo Leisure,Economy Class,2010,0
-0.4404,0.063,0.173,0.764,False,Solo Leisure,Economy Class,186,0
-0.8636,0.021,0.114,0.865,False,Business,Economy Class,604,0
-0.7543,0.035,0.13,0.835,False,Business,Economy Class,337,0
0.9548,0.23,0.056,0.714,True,Solo Leisure,First Class,486,1
-0.879,0.067,0.121,0.812,True,Family Leisure,Business Class,898,0
-0.1154,0.059,0.052,0.889,False,Couple Leisure,Economy Class,375,0
-0.6652,0.008,0.041,0.95,False,Solo Leisure,Economy Class,615,0
-0.959,0.068,0.224,0.708,False,Family Leisure,Economy Class,594,0
0.1573,0.065,0.081,0.855,False,Solo Leisure,Business Class,413,0
-0.964,0.033,0.218,0.748,False,Business,Economy Class,535,0
-0.5881,0.042,0.063,0.895,True,Couple Leisure,Economy Class,2083,1
-0.9165,0.036,0.193,0.772,False,Family Leisure,Economy Class,509,0
-0.25,0.085,0.079,0.835,True,Family Leisure,Economy Class,758,0
0.8762,0.202,0.048,0.751,True,Family Leisure,Economy Class,244,0
-0.5574,0.084,0.129,0.787,True,Business,Economy Class,249,0
-0.9654,0.038,0.317,0.644,False,Family Leisure,Economy Class,274,0
-0.5347,0.065,0.093,0.842,False,Family Leisure,Economy Class,509,0
-0.9405,0.0,0.251,0.749,False,Couple Leisure,Economy Class,297,0
-0.9422,0.067,0.292,0.642,True,Solo Leisure,Economy Class,337,0
-0.8759,0.051,0.115,0.834,False,Family Leisure,Economy Class,902,0
-0.8492,0.07,0.085,0.844,True,Solo Leisure,Premium Economy,3126,0
-0.9921,0.036,0.15,0.815,False,Couple Leisure,Economy Class,1660,1
-0.9211,0.119,0.216,0.665,False,Business,Premium Economy,605,0
0.9391,0.201,0.042,0.757,True,Couple Leisure,Economy Class,495,1
0.101,0.088,0.095,0.816,True,Business,Economy Class,374,0
-0.8658,0.048,0.24,0.713,True,Solo Leisure,Economy Class,179,0
-0.7072,0.073,0.089,0.838,False,Solo Leisure,Economy Class,1251,0
-0.9325,0.061,0.126,0.813,False,Family Leisure,Economy Class,1152,0
-0.296,0.109,0.117,0.773,True,Business,Economy Class,651,0
0.8539,0.14,0.114,0.746,True,Business,First Class,1199,0
0.9513,0.208,0.035,0.757,True,Couple Leisure,Economy Class,501,1
-0.9827,0.081,0.151,0.768,True,Couple Leisure,Economy Class,2455,0
-0.7933,0.023,0.064,0.913,False,Solo Leisure,Economy Class,989,0
-0.7829,0.071,0.087,0.843,True,Solo Leisure,Economy Class,2016,0
-0.8591,0.0,0.209,0.791,False,Couple Leisure,Economy Class,189,0
-0.9656,0.052,0.179,0.77,True,Family Leisure,Economy Class,721,0
0.6688,0.106,0.032,0.862,False,Solo Leisure,Economy Class,364,0
-0.6174,0.04,0.113,0.847,True,Solo Leisure,Economy Class,331,0
-0.8661,0.061,0.11,0.829,True,Business,First Class,1154,0
-0.9557,0.042,0.159,0.799,True,Business,Economy Class,810,0
-0.8863,0.039,0.105,0.855,True,Solo Leisure,Economy Class,844,0
-0.7474,0.1,0.142,0.757,True,Solo Leisure,Economy Class,1025,0
0.9888,0.1,0.035,0.865,False,Couple Leisure,Economy Class,2707,0
0.8103,0.132,0.083,0.784,True,Couple Leisure,Economy Class,661,0
-0.6662,0.071,0.089,0.841,False,Family Leisure,Economy Class,1532,0
0.8877,0.185,0.089,0.726,False,Couple Leisure,Economy Class,529,0
-0.9216,0.069,0.263,0.668,True,Business,Economy Class,304,0
-0.9445,0.034,0.151,0.814,False,Family Leisure,Economy Class,635,0
-0.7821,0.0,0.049,0.951,True,Solo Leisure,Economy Class,608,0
-0.6486,0.0,0.127,0.873,False,Family Leisure,Economy Class,266,0
-0.7506,0.041,0.11,0.849,True,Business,Premium Economy,436,0
-0.9523,0.031,0.148,0.822,True,Solo Leisure,Economy Class,768,0
0.9408,0.228,0.051,0.721,True,Solo Leisure,Economy Class,347,0
0.875,0.156,0.0,0.844,True,Solo Leisure,First Class,464,1
0.8999,0.225,0.085,0.689,True,Solo Leisure,First Class,376,1
-0.8873,0.034,0.096,0.87,True,Family Leisure,Economy Class,1118,0
0.8023,0.097,0.093,0.81,True,Family Leisure,Economy Class,2674,0
0.1531,0.073,0.076,0.851,True,Couple Leisure,Economy Class,527,0
-0.8629,0.0,0.16,0.84,False,Family Leisure,Economy Class,345,0
-0.8225,0.0,0.304,0.696,True,Business,Business Class,163,0
-0.1513,0.04,0.051,0.909,False,Family Leisure,Economy Class,787,0
0.2158,0.065,0.043,0.892,True,Family Leisure,Economy Class,703,0
-0.8425,0.074,0.217,0.71,True,Solo Leisure,Economy Class,302,0
0.9548,0.135,0.052,0.813,False,Solo Leisure,Economy Class,1133,0
0.9772,0.368,0.0,0.632,False,Couple Leisure,Premium Economy,284,1
-0.8846,0.063,0.141,0.795,False,Family Leisure,Economy Class,759,0
0.9048,0.168,0.07,0.761,True,Couple Leisure,Economy Class,515,1
-0.9322,0.024,0.214,0.761,True,Couple Leisure,Economy Class,455,0
-0.9726,0.06,0.14,0.8,False,Couple Leisure,Economy Class,1318,0
-0.75,0.0,0.115,0.885,True,Couple Leisure,Economy Class,302,0
-0.8056,0.063,0.112,0.825,True,Couple Leisure,Economy Class,701,0
-0.9513,0.077,0.169,0.754,True,Business,Economy Class,948,0
-0.8481,0.0,0.223,0.777,True,Business,Economy Class,247,0
-0.6027,0.105,0.14,0.755,False,Family Leisure,Economy Class,522,1
0.3104,0.036,0.032,0.932,True,Couple Leisure,Economy Class,1483,1
-0.6544,0.127,0.181,0.692,True,Solo Leisure,Economy Class,455,0
-0.9528,0.0,0.255,0.745,True,Couple Leisure,Economy Class,321,0
0.955,0.201,0.031,0.768,True,Family Leisure,Economy Class,480,1
0.9913,0.227,0.0,0.773,False,Solo Leisure,Economy Class,796,1
0.9676,0.255,0.05,0.695,False,Couple Leisure,Economy Class,450,1
-0.8256,0.037,0.112,0.851,False,Solo Leisure,Economy Class,854,1
0.8831,0.159,0.09,0.751,False,Family Leisure,Economy Class,742,1
-0.912,0.079,0.155,0.766,False,Unknown,Economy Class,877,0
0.899,0.142,0.0,0.858,False,Unknown,Unknown,457,0
0.9721,0.123,0.044,0.833,False,Unknown,Unknown,1220,0
0.7813,0.075,0.036,0.889,False,Solo Leisure,Economy Class,778,0
0.6943,0.128,0.07,0.802,False,Family Leisure,Economy Class,525,0
-0.9706,0.032,0.065,0.903,False,Family Leisure,Economy Class,3331,0
-0.8638,0.02,0.061,0.919,False,Couple Leisure,Economy Class,1356,0
-0.5411,0.028,0.05,0.921,False,Solo Leisure,Economy Class,1008,0
-0.7834,0.06,0.108,0.832,False,Solo Leisure,Economy Class,875,0
-0.902,0.08,0.137,0.783,False,Solo Leisure,Economy Class,735,0
-0.9137,0.0,0.171,0.829,False,Solo Leisure,Economy Class,459,0
-0.6287,0.065,0.075,0.861,False,Couple Leisure,Economy Class,986,0
-0.9578,0.0,0.1,0.9,False,Couple Leisure,Economy Class,1029,0
-0.3387,0.02,0.03,0.95,False,Business,Business Class,623,0
-0.5423,0.029,0.051,0.919,False,Couple Leisure,Business Class,710,0
-0.8991,0.0,0.125,0.875,False,Couple Leisure,Economy Class,430,0
-0.9739,0.013,0.21,0.777,False,Couple Leisure,Economy Class,614,0
0.8687,0.11,0.084,0.806,False,Couple Leisure,First Class,1379,0
-0.0811,0.086,0.088,0.825,False,Business,Economy Class,788,0
0.4795,0.084,0.071,0.844,False,Solo Leisure,Economy Class,826,0
-0.898,0.035,0.163,0.802,False,Business,Economy Class,424,0
-0.9299,0.0,0.228,0.772,False,Family Leisure,Economy Class,328,0
-0.9458,0.0,0.074,0.926,False,Solo Leisure,Economy Class,1089,0
-0.8591,0.006,0.056,0.938,False,Couple Leisure,Economy Class,1169,0
-0.6488,0.024,0.059,0.916,False,Couple Leisure,Economy Class,860,0
0.9574,0.162,0.084,0.754,False,Family Leisure,Economy Class,731,1
0.981,0.251,0.082,0.668,False,Family Leisure,Economy Class,652,1
-0.9669,0.019,0.153,0.828,False,Couple Leisure,First Class,779,0
-0.5423,0.022,0.066,0.912,False,Family Leisure,Economy Class,485,0
-0.9477,0.023,0.131,0.846,False,Couple Leisure,Economy Class,844,0
0.936,0.233,0.0,0.767,False,Business,Business Class,368,1
-0.9461,0.02,0.117,0.863,False,Couple Leisure,First Class,1134,0
-0.8132,0.052,0.126,0.822,False,Business,Economy Class,834,0
-0.8788,0.037,0.132,0.831,False,Business,Economy Class,704,0
-0.4201,0.093,0.145,0.762,False,Business,Economy Class,302,0
-0.8626,0.04,0.082,0.878,False,Solo Leisure,Economy Class,1395,0
0.8555,0.217,0.0,0.783,False,Couple Leisure,Economy Class,223,1
-0.4174,0.077,0.08,0.843,False,Family Leisure,Economy Class,1040,0
0.8591,0.177,0.039,0.784,False,Family Leisure,Economy Class,320,0
-0.775,0.037,0.071,0.892,False,Business,Economy Class,910,0
-0.8892,0.03,0.088,0.882,False,Solo Leisure,Economy Class,1200,0
0.967,0.177,0.048,0.775,False,Solo Leisure,Economy Class,625,1
0.9604,0.102,0.059,0.838,False,Family Leisure,Economy Class,1918,0
-0.8536,0.041,0.071,0.888,False,Couple Leisure,Economy Class,1071,0
-0.8534,0.024,0.139,0.837,False,Solo Leisure,Economy Class,453,0
-0.5574,0.051,0.073,0.876,False,Family Leisure,Economy Class,799,0
-0.7891,0.02,0.078,0.903,False,Family Leisure,Economy Class,689,0
-0.2741,0.041,0.049,0.91,False,Business,Economy Class,697,0
-0.9826,0.015,0.224,0.761,False,Solo Leisure,Economy Class,684,0
-0.7768,0.045,0.082,0.873,False,Business,Economy Class,1161,0
0.9146,0.121,0.0,0.879,False,Solo Leisure,Economy Class,603,1
-0.9645,0.012,0.098,0.89,False,Family Leisure,Business Class,1256,0
-0.7527,0.073,0.091,0.837,False,Couple Leisure,Economy Class,2409,0
0.4393,0.141,0.054,0.805,False,Family Leisure,Economy Class,251,1
0.7688,0.132,0.085,0.783,False,Couple Leisure,Economy Class,605,1
0.447,0.033,0.016,0.951,False,Family Leisure,Business Class,791,0
-0.6904,0.058,0.08,0.862,False,Family Leisure,Economy Class,1043,0
-0.5647,0.021,0.037,0.941,False,Family Leisure,Economy Class,877,0
-0.6908,0.027,0.096,0.877,False,Solo Leisure,Business Class,684,0
-0.864,0.035,0.17,0.795,False,Couple Leisure,Economy Class,383,0
-0.9761,0.015,0.113,0.872,False,Couple Leisure,Unknown,1485,0
-0.8507,0.0,0.094,0.906,False,Family Leisure,Economy Class,613,0
-0.5208,0.0,0.056,0.944,False,Business,Business Class,496,0
-0.9128,0.067,0.187,0.746,False,Solo Leisure,Economy Class,539,0
-0.6947,0.018,0.066,0.917,False,Family Leisure,Economy Class,694,0
-0.8729,0.034,0.077,0.889,False,Solo Leisure,Economy Class,1303,0
0.9252,0.11,0.06,0.83,False,Solo Leisure,Economy Class,1120,0
0.9009,0.206,0.034,0.76,False,Family Leisure,Economy Class,345,1
-0.3818,0.034,0.05,0.916,False,Business,Economy Class,813,0
0.9064,0.2,0.025,0.775,False,Business,Economy Class,352,1
0.9869,0.153,0.009,0.838,False,Family Leisure,Economy Class,1091,1
-0.6486,0.039,0.067,0.894,False,Couple Leisure,Unknown,710,0
-0.4601,0.039,0.057,0.904,False,Couple Leisure,Economy Class,1084,0
-0.5733,0.0,0.078,0.922,False,Solo Leisure,Economy Class,338,0
-0.9273,0.03,0.118,0.852,False,Couple Leisure,Economy Class,726,0
-0.9439,0.023,0.112,0.864,False,Unknown,Economy Class,921,0
-0.8835,0.071,0.102,0.827,False,Unknown,Economy Class,1382,0
-0.5252,0.066,0.08,0.854,False,Unknown,First Class,1428,0
0.8221,0.145,0.068,0.787,False,Unknown,Economy Class,903,1
-0.6956,0.011,0.031,0.958,False,Unknown,Economy Class,1281,0
-0.34,0.067,0.083,0.851,False,Unknown,Business Class,428,0
-0.8462,0.0,0.094,0.906,False,Unknown,Economy Class,535,0
-0.9725,0.072,0.153,0.775,False,Unknown,Economy Class,1234,0
-0.934,0.089,0.306,0.605,False,Unknown,Economy Class,398,0
0.4455,0.049,0.028,0.923,False,Unknown,Business Class,694,0
0.8799,0.11,0.084,0.806,False,Unknown,Economy Class,1255,1
-0.9019,0.017,0.064,0.918,False,Unknown,Economy Class,1375,0
-0.6697,0.0,0.052,0.948,False,Unknown,Economy Class,514,0
-0.8462,0.044,0.072,0.884,False,Unknown,Economy Class,2023,0
0.4592,0.069,0.041,0.89,False,Unknown,Economy Class,658,0
-0.7579,0.0,0.074,0.926,False,Unknown,Economy Class,519,0
0.1361,0.047,0.043,0.911,False,Unknown,Economy Class,1942,0
-0.296,0.032,0.063,0.905,False,Unknown,Economy Class,514,0
-0.3832,0.035,0.058,0.907,False,Unknown,First Class,641,0
-0.4019,0.0,0.063,0.937,False,Unknown,Economy Class,305,0
-0.296,0.0,0.045,0.955,False,Unknown,Economy Class,242,0
0.2244,0.035,0.024,0.942,False,Unknown,Economy Class,390,0
0.3354,0.047,0.036,0.917,False,Unknown,Economy Class,1989,0
-0.7007,0.049,0.092,0.859,False,Unknown,Economy Class,659,0
-0.6038,0.039,0.057,0.904,False,Unknown,Economy Class,1088,0
0.6387,0.051,0.029,0.92,False,Unknown,Economy Class,971,0
-0.7884,0.028,0.079,0.893,False,Unknown,Economy Class,745,0
-0.8543,0.02,0.047,0.933,False,Unknown,Economy Class,1860,0
0.6554,0.206,0.106,0.688,True,Solo Leisure,Economy Class,176,1
0.8053,0.273,0.106,0.62,True,Solo Leisure,Economy Class,177,1
0.9186,0.155,0.0,0.845,True,Family Leisure,Economy Class,380,1
-0.9857,0.0,0.365,0.635,True,Family Leisure,Economy Class,319,0
-0.9267,0.027,0.143,0.83,True,Family Leisure,Economy Class,585,0
0.9346,0.129,0.019,0.852,False,Solo Leisure,Economy Class,924,1
0.3442,0.077,0.074,0.849,False,Solo Leisure,Economy Class,848,0
-0.0258,0.1,0.082,0.818,False,Solo Leisure,Economy Class,212,0
-0.4742,0.075,0.099,0.827,False,Business,Economy Class,422,0
0.7786,0.114,0.044,0.842,False,Unknown,Business Class,493,1
0.9373,0.186,0.054,0.76,False,Unknown,Business Class,486,1
0.9278,0.232,0.0,0.768,False,Unknown,Economy Class,272,1
0.4316,0.067,0.033,0.9,False,Unknown,Economy Class,601,1
0.3789,0.079,0.044,0.877,False,Unknown,Economy Class,363,1
0.5499,0.077,0.037,0.886,False,Unknown,Economy Class,767,0
0.9526,0.357,0.0,0.643,False,Unknown,Economy Class,196,1
-0.9443,0.033,0.208,0.759,False,Solo Leisure,Economy Class,430,0
0.3506,0.087,0.0,0.913,True,Solo Leisure,Economy Class,217,1
0.9719,0.354,0.0,0.646,True,Family Leisure,Economy Class,275,1
0.9509,0.197,0.0,0.803,False,Business,Business Class,404,1
-0.7868,0.053,0.092,0.855,False,Family Leisure,Economy Class,737,0
-0.974,0.0,0.468,0.532,True,Couple Leisure,Economy Class,200,0
-0.9042,0.088,0.11,0.802,True,Family Leisure,Economy Class,2308,0
0.9436,0.127,0.046,0.827,True,Solo Leisure,Economy Class,921,1
0.8362,0.126,0.074,0.8,True,Solo Leisure,Economy Class,961,1
-0.9833,0.012,0.101,0.887,True,Solo Leisure,Economy Class,1962,0
0.7096,0.191,0.087,0.722,True,Solo Leisure,Economy Class,222,0
0.4791,0.076,0.061,0.864,True,Couple Leisure,Economy Class,1001,0
-0.9636,0.045,0.299,0.655,False,Family Leisure,Economy Class,316,0
0.9337,0.192,0.042,0.766,True,Solo Leisure,Business Class,516,1
0.9807,0.204,0.0,0.796,True,Couple Leisure,Economy Class,748,1
-0.9572,0.072,0.144,0.784,True,Couple Leisure,Economy Class,1494,0
-0.9486,0.041,0.08,0.879,True,Family Leisure,Economy Class,1863,0
-0.9015,0.033,0.178,0.789,True,Solo Leisure,Economy Class,411,0
0.7103,0.078,0.049,0.873,True,Business,Economy Class,788,0
0.9723,0.158,0.061,0.781,True,Business,Economy Class,1236,0
0.9958,0.153,0.012,0.835,True,Solo Leisure,Business Class,2592,1
-0.983,0.032,0.143,0.826,True,Family Leisure,Economy Class,1204,0
-0.4319,0.062,0.074,0.864,True,Solo Leisure,Economy Class,833,1
-0.6943,0.035,0.09,0.875,True,Family Leisure,Economy Class,540,0
0.191,0.081,0.084,0.835,True,Solo Leisure,Economy Class,416,0
-0.8661,0.067,0.208,0.725,True,Family Leisure,Economy Class,309,0
-0.4664,0.095,0.168,0.738,True,Solo Leisure,Economy Class,306,0
0.9853,0.163,0.064,0.773,False,Business,Business Class,1559,1
0.9927,0.168,0.06,0.772,False,Couple Leisure,Business Class,1852,1
0.4468,0.081,0.077,0.842,False,Business,Business Class,980,0
0.4943,0.067,0.048,0.884,False,Couple Leisure,Business Class,558,0
0.967,0.245,0.0,0.755,False,Couple Leisure,Business Class,420,0
-0.9711,0.0,0.156,0.844,False,Solo Leisure,Economy Class,739,0
-0.9603,0.013,0.14,0.847,False,Solo Leisure,Economy Class,777,0
-0.9259,0.0,0.252,0.748,False,Unknown,Economy Class,276,0
0.5268,0.169,0.116,0.714,False,Unknown,Economy Class,274,1
0.1779,0.112,0.086,0.801,False,Unknown,Economy Class,334,0
0.8271,0.186,0.06,0.754,False,Unknown,Economy Class,316,1
0.9318,0.21,0.062,0.728,False,Unknown,Economy Class,485,1
0.989,0.148,0.0,0.852,False,Unknown,Business Class,1218,1
-0.439,0.129,0.142,0.729,False,Unknown,Economy Class,1245,0
0.9768,0.294,0.0,0.706,False,Unknown,Economy Class,471,1
0.612,0.106,0.078,0.816,False,Unknown,Economy Class,534,1
-0.2693,0.059,0.06,0.881,False,Unknown,Economy Class,703,0
0.6361,0.099,0.0,0.901,False,Unknown,Economy Class,291,1
-0.8782,0.049,0.191,0.76,False,Unknown,Economy Class,442,0
-0.92,0.0,0.227,0.773,False,Unknown,Economy Class,300,0
0.8858,0.219,0.067,0.714,False,Unknown,Business Class,316,1
0.9715,0.236,0.053,0.711,False,Unknown,Business Class,592,1
-0.3167,0.02,0.032,0.947,False,Unknown,Economy Class,523,0
0.9694,0.207,0.022,0.77,False,Unknown,Economy Class,633,1
-0.6426,0.0,0.086,0.914,False,Unknown,Economy Class,312,0
0.4446,0.103,0.087,0.81,False,Unknown,Economy Class,558,1
0.9546,0.169,0.071,0.76,False,Unknown,Business Class,728,1
-0.5202,0.022,0.059,0.919,False,Unknown,Economy Class,704,0
0.4941,0.119,0.086,0.795,False,Unknown,Business Class,908,0
0.7968,0.08,0.066,0.854,False,Unknown,Business Class,1072,1
-0.8228,0.041,0.065,0.894,False,Unknown,Economy Class,1454,0
-0.664,0.061,0.117,0.822,False,Unknown,Economy Class,296,1
-0.6776,0.036,0.073,0.891,False,Unknown,Economy Class,751,0
0.799,0.137,0.06,0.803,False,Unknown,Unknown,489,0
0.9608,0.204,0.076,0.721,False,Unknown,Unknown,756,0
0.5984,0.035,0.0,0.965,False,Unknown,Unknown,794,0
-0.9915,0.063,0.128,0.809,False,Unknown,Unknown,2659,0
0.5267,0.16,0.065,0.775,False,Unknown,Unknown,311,0
0.1189,0.046,0.039,0.915,False,Unknown,Unknown,379,0
0.3843,0.036,0.027,0.937,False,Unknown,Unknown,1490,0
0.7143,0.067,0.02,0.912,False,Unknown,Unknown,567,0
0.9483,0.244,0.019,0.737,False,Unknown,Unknown,424,0
-0.6908,0.022,0.081,0.897,False,Unknown,Unknown,461,0
0.99,0.411,0.0,0.589,False,Couple Leisure,Economy Class,441,1
-0.905,0.0,0.131,0.869,False,Couple Leisure,Economy Class,447,0
-0.8921,0.038,0.113,0.849,False,Solo Leisure,Economy Class,763,0
-0.7241,0.065,0.103,0.832,False,Family Leisure,Economy Class,1031,0
0.9852,0.192,0.0,0.808,False,Solo Leisure,Economy Class,732,1
0.7902,0.095,0.041,0.865,False,Solo Leisure,Economy Class,614,1
-0.9774,0.006,0.094,0.9,False,Solo Leisure,Economy Class,1464,0
-0.9609,0.0,0.174,0.826,True,Family Leisure,Economy Class,486,0
-0.8901,0.093,0.154,0.753,True,Solo Leisure,Economy Class,793,0
0.5869,0.117,0.043,0.84,True,Solo Leisure,Economy Class,239,1
0.7482,0.126,0.11,0.764,True,Solo Leisure,Economy Class,619,0
-0.9526,0.025,0.264,0.711,True,Couple Leisure,Economy Class,354,0
-0.8527,0.017,0.139,0.844,True,Family Leisure,Economy Class,489,0
0.8835,0.142,0.096,0.762,True,Solo Leisure,Economy Class,794,0
0.1531,0.032,0.034,0.934,True,Couple Leisure,Economy Class,771,1
