Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Value For Money,Seat Comfort_missing,Cabin Staff Service_missing,Food & Beverages_missing,Ground Service_missing,Value For Money_missing,Verified,Type Of Traveller,Seat Type,review_length,Recommended
,,,,,1,1,1,1,1,False,Unknown,Unknown,692,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,634,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,755,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,334,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,739,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,1386,0
4.0,1.0,,4.0,3.0,0,0,1,0,0,True,Couple Leisure,Economy Class,624,1
3.0,3.0,3.0,3.0,2.0,0,0,0,0,0,False,Solo Leisure,Economy Class,296,1
1.0,1.0,,1.0,1.0,0,0,1,0,0,False,Business,Economy Class,945,0
1.0,2.0,1.0,1.0,1.0,0,0,0,0,0,False,Solo Leisure,Economy Class,419,0
,,,,4.0,1,1,1,1,0,False,Unknown,Economy Class,587,1
,,,,1.0,1,1,1,1,0,False,Unknown,Economy Class,326,0
,,,,1.0,1,1,1,1,0,False,Unknown,Economy Class,988,0
,,,,4.0,1,1,1,1,0,False,Unknown,Economy Class,194,1
,,,,1.0,1,1,1,1,0,False,Unknown,Economy Class,601,0
,,,,1.0,1,1,1,1,0,False,Unknown,Economy Class,749,0
,,,,1.0,1,1,1,1,0,False,Unknown,Economy Class,253,1
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Solo Leisure,Economy Class,262,0
,,,,1.0,1,1,1,1,0,True,Business,Economy Class,243,0
2.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Solo Leisure,Economy Class,261,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,241,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1632,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Family Leisure,Economy Class,165,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,False,Couple Leisure,Economy Class,275,0
,,,1.0,1.0,1,1,1,0,0,True,Solo Leisure,Economy Class,313,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,228,0
,,,,2.0,1,1,1,1,0,False,Family Leisure,Economy Class,396,0
2.0,4.0,,3.0,4.0,0,0,1,0,0,True,Solo Leisure,Economy Class,939,0
3.0,3.0,,2.0,4.0,0,0,1,0,0,True,Solo Leisure,Economy Class,777,1
4.0,5.0,,5.0,4.0,0,0,1,0,0,True,Couple Leisure,Economy Class,268,1
,,,1.0,1.0,1,1,1,0,0,False,Family Leisure,Economy Class,423,0
,,,1.0,1.0,1,1,1,0,0,True,Solo Leisure,Economy Class,472,0
3.0,5.0,,4.0,4.0,0,0,1,0,0,True,Couple Leisure,Economy Class,290,1
1.0,4.0,2.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,358,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1296,0
,,,,1.0,1,1,1,1,0,False,Couple Leisure,Economy Class,844,0
5.0,4.0,5.0,4.0,4.0,0,0,0,0,0,True,Couple Leisure,Economy Class,217,1
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Family Leisure,Economy Class,1650,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,True,Solo Leisure,Business Class,689,1
5.0,5.0,3.0,5.0,5.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1439,1
2.0,3.0,3.0,1.0,2.0,0,0,0,0,0,True,Business,Economy Class,2676,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Solo Leisure,Economy Class,259,0
2.0,5.0,4.0,4.0,4.0,0,0,0,0,0,True,Solo Leisure,Economy Class,693,1
5.0,5.0,,4.0,4.0,0,0,1,0,0,False,Family Leisure,Economy Class,154,1
4.0,2.0,4.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,237,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,2135,0
4.0,3.0,2.0,4.0,3.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1537,0
4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,False,Family Leisure,Economy Class,523,1
,,,,1.0,1,1,1,1,0,True,Couple Leisure,Economy Class,485,0
1.0,4.0,1.0,1.0,2.0,0,0,0,0,0,False,Couple Leisure,Economy Class,613,0
1.0,1.0,1.0,1.0,2.0,0,0,0,0,0,False,Family Leisure,Economy Class,356,0
3.0,1.0,2.0,1.0,3.0,0,0,0,0,0,True,Couple Leisure,Economy Class,947,0
3.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,341,0
,,,,5.0,1,1,1,1,0,True,Solo Leisure,Economy Class,277,1
2.0,1.0,2.0,1.0,1.0,0,0,0,0,0,False,Family Leisure,Economy Class,517,0
,,,,1.0,1,1,1,1,0,True,Solo Leisure,Economy Class,328,0
,,,,1.0,1,1,1,1,0,True,Family Leisure,Economy Class,406,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Solo Leisure,Economy Class,1263,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1458,0
4.0,4.0,4.0,5.0,5.0,0,0,0,0,0,True,Couple Leisure,Economy Class,850,0
,,,1.0,1.0,1,1,1,0,0,True,Couple Leisure,Economy Class,315,0
4.0,3.0,3.0,1.0,2.0,0,0,0,0,0,True,Solo Leisure,Economy Class,1428,0
5.0,2.0,1.0,1.0,1.0,0,0,0,0,0,False,Couple Leisure,Business Class,750,0
2.0,1.0,1.0,1.0,2.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1371,0
4.0,5.0,4.0,1.0,5.0,0,0,0,0,0,False,Couple Leisure,Economy Class,314,1
2.0,2.0,,1.0,3.0,0,0,1,0,0,True,Couple Leisure,Economy Class,690,0
,,,,1.0,1,1,1,1,0,False,Business,Economy Class,1263,0
2.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,707,0
2.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Business,Economy Class,818,0
1.0,1.0,1.0,2.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,600,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Business,Business Class,777,0
,,,1.0,1.0,1,1,1,0,0,True,Business,Economy Class,194,0
5.0,5.0,4.0,5.0,5.0,0,0,0,0,0,False,Couple Leisure,Economy Class,668,1
2.0,1.0,,1.0,1.0,0,0,1,0,0,True,Couple Leisure,Economy Class,494,0
2.0,2.0,,1.0,1.0,0,0,1,0,0,True,Couple Leisure,Economy Class,522,0
4.0,5.0,5.0,5.0,5.0,0,0,0,0,0,True,Couple Leisure,Economy Class,992,1
4.0,4.0,4.0,4.0,5.0,0,0,0,0,0,True,Solo Leisure,Economy Class,379,1
1.0,3.0,1.0,1.0,3.0,0,0,0,0,0,True,Business,Economy Class,510,0
4.0,5.0,4.0,5.0,4.0,0,0,0,0,0,True,Couple Leisure,Economy Class,465,1
4.0,5.0,3.0,5.0,5.0,0,0,0,0,0,True,Couple Leisure,Economy Class,226,1
5.0,4.0,,5.0,5.0,0,0,1,0,0,True,Couple Leisure,Economy Class,230,1
4.0,5.0,,5.0,5.0,0,0,1,0,0,True,Couple Leisure,Economy Class,253,1
5.0,5.0,4.0,4.0,5.0,0,0,0,0,0,True,Couple Leisure,Economy Class,281,1
4.0,4.0,3.0,2.0,2.0,0,0,0,0,0,True,Solo Leisure,Economy Class,3236,0
2.0,2.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,798,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,False,Couple Leisure,Economy Class,1126,0
4.0,5.0,4.0,4.0,4.0,0,0,0,0,0,True,Couple Leisure,Economy Class,202,1
1.0,1.0,1.0,1.0,2.0,0,0,0,0,0,True,Business,Economy Class,1672,0
5.0,4.0,,5.0,5.0,0,0,1,0,0,True,Couple Leisure,Economy Class,364,1
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,3199,0
1.0,3.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1603,0
1.0,1.0,3.0,1.0,1.0,0,0,0,0,0,True,Solo Leisure,Economy Class,2790,0
2.0,4.0,2.0,4.0,4.0,0,0,0,0,0,True,Solo Leisure,Economy Class,327,1
2.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,283,0
1.0,1.0,1.0,2.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,1986,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,911,0
4.0,4.0,4.0,5.0,5.0,0,0,0,0,0,True,Couple Leisure,Economy Class,550,1
3.0,5.0,3.0,4.0,5.0,0,0,0,0,0,True,Couple Leisure,Economy Class,634,1
1.0,2.0,2.0,1.0,1.0,0,0,0,0,0,False,Solo Leisure,Economy Class,3259,0
4.0,5.0,4.0,5.0,5.0,0,0,0,0,0,False,Couple Leisure,Economy Class,260,1
2.0,4.0,1.0,3.0,5.0,0,0,0,0,0,False,Couple Leisure,Economy Class,1363,1
3.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,1759,0
3.0,4.0,4.0,5.0,4.0,0,0,0,0,0,False,Family Leisure,Economy Class,633,1
2.0,3.0,1.0,1.0,2.0,0,0,0,0,0,False,Solo Leisure,Economy Class,1899,0
5.0,5.0,2.0,1.0,1.0,0,0,0,0,0,False,Family Leisure,Economy Class,1863,0
1.0,2.0,1.0,2.0,1.0,0,0,0,0,0,False,Family Leisure,Economy Class,792,0
2.0,1.0,2.0,1.0,2.0,0,0,0,0,0,False,Solo Leisure,Economy Class,1319,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,False,Solo Leisure,Economy Class,1089,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,False,Family Leisure,Economy Class,466,0
1.0,4.0,1.0,1.0,2.0,0,0,0,0,0,False,Solo Leisure,Economy Class,783,0
2.0,2.0,2.0,1.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,297,0
2.0,4.0,1.0,1.0,1.0,0,0,0,0,0,False,Solo Leisure,Economy Class,1169,0
3.0,3.0,2.0,1.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,1245,0
4.0,5.0,5.0,4.0,5.0,0,0,0,0,0,False,Couple Leisure,Economy Class,398,1
3.0,3.0,2.0,3.0,3.0,0,0,0,0,0,False,Couple Leisure,Economy Class,2563,0
1.0,2.0,1.0,1.0,2.0,0,0,0,0,0,False,Couple Leisure,Economy Class,1246,0
3.0,3.0,3.0,1.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,1266,0
2.0,3.0,3.0,1.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,784,0
1.0,4.0,3.0,5.0,3.0,0,0,0,0,0,False,Solo Leisure,Economy Class,1427,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,806,0
3.0,1.0,1.0,2.0,2.0,0,0,0,0,0,False,Solo Leisure,Economy Class,679,0
2.0,2.0,2.0,1.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,650,0
3.0,3.0,2.0,1.0,1.0,0,0,0,0,0,False,Solo Leisure,Economy Class,1476,1
1.0,2.0,1.0,1.0,2.0,0,0,0,0,0,False,Couple Leisure,Economy Class,1233,0
2.0,3.0,2.0,2.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,385,0
1.0,1.0,1.0,2.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,588,0
5.0,5.0,4.0,5.0,5.0,0,0,0,0,0,False,Family Leisure,Economy Class,542,1
3.0,3.0,3.0,2.0,3.0,0,0,0,0,0,False,Solo Leisure,Business Class,2708,0
2.0,2.0,1.0,1.0,3.0,0,0,0,0,0,False,Couple Leisure,Economy Class,970,0
3.0,1.0,1.0,1.0,2.0,0,0,0,0,0,False,Solo Leisure,Economy Class,943,0
1.0,3.0,3.0,3.0,3.0,0,0,0,0,0,False,Couple Leisure,Economy Class,529,0
1.0,2.0,1.0,1.0,2.0,0,0,0,0,0,False,Solo Leisure,Economy Class,1495,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Solo Leisure,Economy Class,345,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Family Leisure,Economy Class,333,0
4.0,4.0,,5.0,5.0,0,0,1,0,0,False,Solo Leisure,Economy Class,407,1
,,,,1.0,1,1,1,1,0,True,Solo Leisure,Business Class,541,0
2.0,2.0,1.0,3.0,3.0,0,0,0,0,0,False,Family Leisure,Economy Class,351,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,True,Family Leisure,Premium Economy,533,1
4.0,5.0,4.0,4.0,2.0,0,0,0,0,0,True,Business,Business Class,175,1
4.0,3.0,2.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,323,0
1.0,,,1.0,1.0,0,1,1,0,0,True,Family Leisure,Economy Class,962,0
5.0,4.0,3.0,4.0,4.0,0,0,0,0,0,True,Family Leisure,Economy Class,256,1
5.0,5.0,4.0,4.0,4.0,0,0,0,0,0,True,Family Leisure,Economy Class,341,1
4.0,5.0,3.0,4.0,5.0,0,0,0,0,0,True,Business,Business Class,373,1
5.0,3.0,3.0,4.0,5.0,0,0,0,0,0,True,Solo Leisure,Business Class,1775,1
2.0,3.0,1.0,2.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1095,0
4.0,5.0,5.0,2.0,5.0,0,0,0,0,0,False,Solo Leisure,Economy Class,921,1
,,,1.0,1.0,1,1,1,0,0,True,Business,Economy Class,561,0
3.0,3.0,1.0,3.0,1.0,0,0,0,0,0,True,Business,Business Class,805,0
1.0,5.0,3.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,439,0
4.0,3.0,3.0,2.0,3.0,0,0,0,0,0,True,Solo Leisure,Economy Class,816,0
1.0,3.0,1.0,3.0,1.0,0,0,0,0,0,False,Family Leisure,Economy Class,171,0
5.0,5.0,3.0,1.0,3.0,0,0,0,0,0,True,Family Leisure,Economy Class,262,1
2.0,1.0,1.0,2.0,1.0,0,0,0,0,0,False,Family Leisure,Economy Class,219,0
1.0,1.0,2.0,3.0,2.0,0,0,0,0,0,True,Family Leisure,Economy Class,200,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Solo Leisure,Economy Class,398,0
5.0,5.0,5.0,5.0,3.0,0,0,0,0,0,True,Business,Business Class,425,1
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1454,0
4.0,3.0,2.0,2.0,2.0,0,0,0,0,0,True,Solo Leisure,Business Class,798,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Solo Leisure,Economy Class,722,0
1.0,4.0,3.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,685,0
4.0,4.0,,1.0,1.0,0,0,1,0,0,True,Solo Leisure,Economy Class,921,1
3.0,5.0,2.0,3.0,5.0,0,0,0,0,0,True,Solo Leisure,Economy Class,1297,1
,,,,1.0,1,1,1,1,0,True,Couple Leisure,Economy Class,917,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Family Leisure,Economy Class,1002,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,245,0
4.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Business,Business Class,372,0
2.0,3.0,2.0,1.0,2.0,0,0,0,0,0,True,Business,Economy Class,760,0
1.0,4.0,4.0,4.0,1.0,0,0,0,0,0,True,Business,Business Class,1119,0
3.0,1.0,3.0,1.0,2.0,0,0,0,0,0,False,Solo Leisure,Economy Class,533,0
5.0,5.0,4.0,3.0,4.0,0,0,0,0,0,True,Business,Business Class,152,1
3.0,3.0,3.0,4.0,3.0,0,0,0,0,0,True,Business,Economy Class,1355,1
4.0,5.0,4.0,3.0,4.0,0,0,0,0,0,False,Business,Business Class,1196,1
3.0,2.0,2.0,1.0,2.0,0,0,0,0,0,False,Family Leisure,Economy Class,626,0
3.0,3.0,3.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,3221,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,True,Couple Leisure,Economy Class,157,1
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Couple Leisure,Premium Economy,581,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,True,Solo Leisure,Economy Class,307,1
3.0,3.0,2.0,1.0,2.0,0,0,0,0,0,False,Family Leisure,Economy Class,1531,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,658,0
3.0,2.0,1.0,2.0,2.0,0,0,0,0,0,True,Solo Leisure,Business Class,2977,0
3.0,5.0,3.0,4.0,4.0,0,0,0,0,0,True,Solo Leisure,Economy Class,387,1
4.0,5.0,4.0,2.0,3.0,0,0,0,0,0,True,Solo Leisure,Economy Class,1196,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,True,Family Leisure,Economy Class,412,1
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Couple Leisure,Economy Class,637,0
4.0,5.0,2.0,5.0,5.0,0,0,0,0,0,True,Family Leisure,Economy Class,242,1
2.0,2.0,,1.0,1.0,0,0,1,0,0,True,Family Leisure,Economy Class,331,0
5.0,5.0,3.0,5.0,4.0,0,0,0,0,0,True,Business,Business Class,317,1
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Business,Economy Class,1144,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Family Leisure,Economy Class,403,0
1.0,2.0,1.0,1.0,2.0,0,0,0,0,0,True,Business,Economy Class,800,1
5.0,5.0,5.0,4.0,5.0,0,0,0,0,0,True,Couple Leisure,Business Class,1384,1
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,273,0
2.0,1.0,1.0,1.0,2.0,0,0,0,0,0,True,Family Leisure,Economy Class,832,0
1.0,1.0,3.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,1547,0
1.0,1.0,2.0,1.0,2.0,0,0,0,0,0,False,Family Leisure,Economy Class,461,0
2.0,3.0,3.0,2.0,3.0,0,0,0,0,0,True,Family Leisure,Economy Class,848,0
1.0,3.0,1.0,1.0,1.0,0,0,0,0,0,True,Solo Leisure,Economy Class,177,0
3.0,2.0,2.0,2.0,2.0,0,0,0,0,0,True,Business,Economy Class,1632,0
3.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,549,0
3.0,1.0,1.0,2.0,3.0,0,0,0,0,0,False,Solo Leisure,Business Class,1153,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,270,0
2.0,2.0,1.0,2.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1261,0
4.0,5.0,4.0,4.0,4.0,0,0,0,0,0,True,Solo Leisure,Economy Class,248,1
3.0,2.0,2.0,1.0,1.0,0,0,0,0,0,False,Family Leisure,Economy Class,749,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Solo Leisure,Economy Class,529,0
3.0,3.0,3.0,1.0,1.0,0,0,0,0,0,True,Solo Leisure,Economy Class,894,0
3.0,3.0,3.0,1.0,1.0,0,0,0,0,0,True,Business,Economy Class,1995,0
3.0,3.0,2.0,1.0,2.0,0,0,0,0,0,False,Family Leisure,Economy Class,206,0
5.0,5.0,1.0,1.0,1.0,0,0,0,0,0,False,Solo Leisure,Economy Class,1179,0
3.0,3.0,1.0,1.0,5.0,0,0,0,0,0,True,Solo Leisure,Economy Class,246,0
1.0,1.0,2.0,2.0,1.0,0,0,0,0,0,True,Solo Leisure,Economy Class,291,0
3.0,1.0,1.0,5.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,502,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,725,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Couple Leisure,Business Class,363,0
3.0,3.0,2.0,1.0,2.0,0,0,0,0,0,True,Couple Leisure,Economy Class,207,0
,,,,1.0,1,1,1,1,0,True,Couple Leisure,Economy Class,631,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Business Class,1281,0
2.0,3.0,3.0,3.0,3.0,0,0,0,0,0,False,Solo Leisure,Economy Class,1424,0
4.0,4.0,,1.0,1.0,0,0,1,0,0,False,Family Leisure,Economy Class,732,0
2.0,1.0,1.0,2.0,2.0,0,0,0,0,0,True,Family Leisure,Economy Class,163,0
,,,,1.0,1,1,1,1,0,True,Solo Leisure,Economy Class,1000,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,169,0
,,,,1.0,1,1,1,1,0,True,Solo Leisure,Economy Class,573,0
5.0,5.0,4.0,1.0,3.0,0,0,0,0,0,True,Solo Leisure,Business Class,1123,1
5.0,5.0,5.0,4.0,5.0,0,0,0,0,0,True,Solo Leisure,Business Class,333,1
3.0,4.0,3.0,1.0,1.0,0,0,0,0,0,True,Solo Leisure,Economy Class,467,0
3.0,2.0,3.0,2.0,2.0,0,0,0,0,0,True,Solo Leisure,Economy Class,313,0
4.0,5.0,4.0,1.0,1.0,0,0,0,0,0,True,Business,Business Class,1224,0
,,,,1.0,1,1,1,1,0,True,Solo Leisure,Economy Class,419,0
3.0,3.0,3.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Business Class,539,0
2.0,3.0,3.0,1.0,2.0,0,0,0,0,0,False,Business,Business Class,1235,0
,,,,1.0,1,1,1,1,0,True,Couple Leisure,Economy Class,1718,0
4.0,2.0,1.0,1.0,2.0,0,0,0,0,0,True,Business,Economy Class,470,0
5.0,5.0,5.0,4.0,4.0,0,0,0,0,0,True,Business,Economy Class,315,1
3.0,4.0,3.0,4.0,4.0,0,0,0,0,0,True,Solo Leisure,Economy Class,758,1
2.0,1.0,1.0,1.0,5.0,0,0,0,0,0,True,Solo Leisure,Economy Class,960,0
3.0,4.0,4.0,4.0,5.0,0,0,0,0,0,False,Solo Leisure,Economy Class,568,1
4.0,5.0,4.0,3.0,5.0,0,0,0,0,0,False,Family Leisure,Economy Class,1151,1
5.0,5.0,,3.0,5.0,0,0,1,0,0,True,Family Leisure,Economy Class,1445,1
2.0,,,1.0,1.0,0,1,1,0,0,True,Couple Leisure,Economy Class,1590,0
3.0,3.0,,5.0,4.0,0,0,1,0,0,False,Solo Leisure,Economy Class,366,1
2.0,3.0,,1.0,1.0,0,0,1,0,0,True,Couple Leisure,Economy Class,970,0
1.0,3.0,2.0,1.0,1.0,0,0,0,0,0,True,Business,Economy Class,401,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Couple Leisure,Economy Class,1413,0
4.0,5.0,3.0,3.0,4.0,0,0,0,0,0,True,Couple Leisure,Premium Economy,260,1
1.0,1.0,,1.0,1.0,0,0,1,0,0,False,Couple Leisure,Economy Class,1453,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Couple Leisure,Economy Class,906,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Couple Leisure,Economy Class,571,0
2.0,4.0,1.0,1.0,1.0,0,0,0,0,0,True,Solo Leisure,Premium Economy,1482,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Couple Leisure,Economy Class,1086,0
2.0,2.0,,2.0,3.0,0,0,1,0,0,True,Solo Leisure,Economy Class,757,0
1.0,,,1.0,1.0,0,1,1,0,0,True,Business,Economy Class,716,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,216,0
3.0,3.0,,1.0,2.0,0,0,1,0,0,True,Family Leisure,Economy Class,470,0
,,,1.0,1.0,1,1,1,0,0,True,Solo Leisure,Economy Class,191,0
1.0,1.0,,5.0,1.0,0,0,1,0,0,False,Solo Leisure,Economy Class,883,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Family Leisure,Economy Class,893,0
3.0,2.0,1.0,4.0,2.0,0,0,0,0,0,False,Solo Leisure,Economy Class,2488,0
4.0,3.0,,1.0,1.0,0,0,1,0,0,False,Family Leisure,Economy Class,915,0
3.0,3.0,3.0,3.0,1.0,0,0,0,0,0,False,Business,Economy Class,283,0
,,,1.0,1.0,1,1,1,0,0,True,Solo Leisure,Economy Class,1283,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Family Leisure,Economy Class,183,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Family Leisure,Economy Class,381,0
1.0,3.0,,1.0,1.0,0,0,1,0,0,True,Business,Economy Class,261,0
1.0,1.0,1.0,1.0,2.0,0,0,0,0,0,True,Solo Leisure,Economy Class,1325,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,True,Family Leisure,Economy Class,792,1
,,,1.0,1.0,1,1,1,0,0,True,Business,Economy Class,314,0
2.0,2.0,,1.0,1.0,0,0,1,0,0,False,Business,Economy Class,212,0
1.0,2.0,1.0,1.0,1.0,0,0,0,0,0,False,Solo Leisure,Premium Economy,2069,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Solo Leisure,Economy Class,495,0
2.0,2.0,,1.0,1.0,0,0,1,0,0,True,Solo Leisure,Economy Class,738,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,528,0
1.0,3.0,,2.0,1.0,0,0,1,0,0,False,Family Leisure,Economy Class,551,0
3.0,4.0,3.0,5.0,4.0,0,0,0,0,0,True,Couple Leisure,Economy Class,321,1
1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Premium Economy,1583,0
1.0,2.0,3.0,2.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,1741,0
3.0,1.0,1.0,2.0,3.0,0,0,0,0,0,True,Solo Leisure,Premium Economy,178,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,910,0
5.0,5.0,,5.0,5.0,0,0,1,0,0,False,Family Leisure,Economy Class,859,1
,,,,1.0,1,1,1,1,0,True,Solo Leisure,Economy Class,370,0
2.0,2.0,1.0,2.0,2.0,0,0,0,0,0,True,Couple Leisure,Premium Economy,757,0
3.0,3.0,1.0,1.0,1.0,0,0,0,0,0,True,Business,Business Class,1565,0
2.0,2.0,,2.0,3.0,0,0,1,0,0,True,Solo Leisure,Economy Class,371,0
1.0,5.0,1.0,3.0,1.0,0,0,0,0,0,True,Solo Leisure,Economy Class,335,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1078,0
2.0,2.0,1.0,3.0,3.0,0,0,0,0,0,True,Couple Leisure,Economy Class,644,0
,,,,1.0,1,1,1,1,0,False,Solo Leisure,Economy Class,838,0
4.0,3.0,3.0,5.0,5.0,0,0,0,0,0,True,Business,Economy Class,387,1
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Solo Leisure,Economy Class,956,0
2.0,3.0,,1.0,1.0,0,0,1,0,0,True,Couple Leisure,Economy Class,373,0
3.0,3.0,,1.0,1.0,0,0,1,0,0,True,Business,Economy Class,407,0
2.0,3.0,,1.0,3.0,0,0,1,0,0,True,Solo Leisure,Economy Class,2095,0
3.0,1.0,,3.0,1.0,0,0,1,0,0,True,Family Leisure,Economy Class,369,0
,,,,1.0,1,1,1,1,0,False,Couple Leisure,Economy Class,351,0
